Move_ID,Name,Stage,Layer,Repeat,Clip,Clip_Name,Role,g,p,Authored_d,Onset_Ms,Expected_d,Hit_Before,Delta_Before,Delta_After
M-RIFTANGLER-2,Spacetooth,2,1,1,AFX-509,Impact Metal 004,main,0.7,-4,0,0.0,0,0.0,0.0,0.0
M-RIFTANGLER-2,Spacetooth,2,2,1,AFX-437,Phase Jump 1,quiet,0.45,-5,130,162.9,150,292.9,142.9,-20.0
M-RIFTANGLER-2,Spacetooth,2,3,1,AFX-677,Slime 07,quiet,0.5,-4,280,16.4,150,296.4,146.4,130.0
M-RIFTANGLER-2,Spacetooth,3,1,1,AFX-509,Impact Metal 004,main,0.7,-5,0,0.0,0,0.0,0.0,0.0
M-RIFTANGLER-2,Spacetooth,3,2,1,AFX-437,Phase Jump 1,quiet,0.45,-5,140,162.9,160,302.9,142.9,-20.0
M-RIFTANGLER-2,Spacetooth,3,3,1,AFX-677,Slime 07,loud,0.55,-5,280,17.4,300,297.4,-2.6,-20.0
M-RIFTANGLER-2,Spacetooth,3,4,1,AFX-827,Wet Break 9,quiet,0.5,-4,460,58.0,300,518.0,218.0,160.0
M-RIFTANGLER-3,Riftlure Snap,1,1,1,AFX-105,Impact Metal heavy 003,main,0.55,-3,0,0.0,0,0.0,0.0,0.0
M-RIFTANGLER-3,Riftlure Snap,2,1,1,AFX-105,Impact Metal heavy 003,main,0.55,-3,0,0.0,0,0.0,0.0,0.0
M-RIFTANGLER-3,Riftlure Snap,2,2,1,AFX-011,Chop,quiet,0.5,-4,150,63.0,150,213.0,63.0,0.0
M-RIFTANGLER-3,Riftlure Snap,3,1,1,AFX-105,Impact Metal heavy 003,main,0.55,-3,0,0.0,0,0.0,0.0,0.0
M-RIFTANGLER-3,Riftlure Snap,3,2,1,AFX-011,Chop,quiet,0.5,-4,160,63.0,160,223.0,63.0,0.0
M-RIFTANGLER-3,Riftlure Snap,3,3,1,AFX-152,Impact Soft heavy 000,quiet,0.5,-4,240,1.3,160,241.3,81.3,80.0
M-RIFTANGLER-4,Bait the Hole,1,1,1,AFX-437,Phase Jump 1,main,0.5,-5,0,162.9,0,162.9,162.9,0.0
M-RIFTANGLER-4,Bait the Hole,2,1,1,AFX-437,Phase Jump 1,main,0.5,-5,0,162.9,0,162.9,162.9,0.0
M-RIFTANGLER-4,Bait the Hole,2,2,1,AFX-429,Low Down,quiet,0.45,-4,160,176.4,160,336.4,176.4,0.0
M-RIFTANGLER-4,Bait the Hole,3,1,1,AFX-437,Phase Jump 1,main,0.5,-5,0,162.9,0,162.9,162.9,0.0
M-RIFTANGLER-4,Bait the Hole,3,2,1,AFX-429,Low Down,quiet,0.45,-4,180,176.4,180,356.4,176.4,0.0
M-RIFTANGLER-4,Bait the Hole,3,3,1,AFX-526,Low Frequency explosion 001,quiet,0.5,-4,260,86.9,240,346.9,106.9,20.0
M-MYCELIUM-1,Hyphal Sting,1,1,1,AFX-115,Impact Metal medium 003,main,0.55,-2,0,0.0,0,0.0,0.0,0.0
M-MYCELIUM-1,Hyphal Sting,2,1,1,AFX-115,Impact Metal medium 003,main,0.55,-2,0,0.0,0,0.0,0.0,0.0
M-MYCELIUM-1,Hyphal Sting,2,2,1,AFX-162,Impact Tin medium 000,quiet,0.45,-2,80,0.0,80,80.0,0.0,0.0
M-MYCELIUM-1,Hyphal Sting,3,1,1,AFX-115,Impact Metal medium 003,main,0.55,-2,0,0.0,0,0.0,0.0,0.0
M-MYCELIUM-1,Hyphal Sting,3,2,1,AFX-162,Impact Tin medium 000,quiet,0.45,-2,80,0.0,80,80.0,0.0,0.0
M-MYCELIUM-1,Hyphal Sting,3,3,1,AFX-157,Impact Soft medium 000,quiet,0.5,-3,200,1.2,200,201.2,1.2,0.0
M-MYCELIUM-2,The Network Provides,1,1,1,AFX-451,Phaser Up 7,main,0.8,-5,0,82.8,0,82.8,82.8,0.0
M-MYCELIUM-2,The Network Provides,1,2,1,AFX-015,Cloth 4,quiet,0.45,-5,200,41.4,0,241.4,241.4,200.0
M-MYCELIUM-2,The Network Provides,2,1,1,AFX-451,Phaser Up 7,main,0.8,-5,0,82.8,0,82.8,82.8,0.0
M-MYCELIUM-2,The Network Provides,2,2,1,AFX-500,Force Field 000,quiet,0.45,-2,100,42.7,140,142.7,2.7,-40.0
M-MYCELIUM-2,The Network Provides,2,3,1,AFX-015,Cloth 4,quiet,0.45,-5,200,41.4,140,241.4,101.4,60.0
M-MYCELIUM-2,The Network Provides,3,1,1,AFX-451,Phaser Up 7,main,0.8,-5,0,82.8,0,82.8,82.8,0.0
M-MYCELIUM-2,The Network Provides,3,2,1,AFX-500,Force Field 000,quiet,0.45,-2,100,42.7,140,142.7,2.7,-40.0
M-MYCELIUM-2,The Network Provides,3,3,1,AFX-015,Cloth 4,quiet,0.45,-5,200,41.4,240,241.4,1.4,-40.0
M-MYCELIUM-2,The Network Provides,3,4,1,AFX-505,Impact Metal 000,quiet,0.5,-4,420,0.0,240,420.0,180.0,180.0
M-MYCELIUM-3,Rot and Renew,1,1,1,AFX-687,Slime 03,main,0.7,-5,0,216.2,0,216.2,216.2,0.0
M-MYCELIUM-3,Rot and Renew,1,2,1,AFX-450,Phaser Up 6,quiet,0.45,-5,200,96.1,0,296.1,296.1,200.0
M-MYCELIUM-3,Rot and Renew,2,1,1,AFX-687,Slime 03,main,0.7,-5,0,216.2,0,216.2,216.2,0.0
M-MYCELIUM-3,Rot and Renew,2,2,1,AFX-450,Phaser Up 6,quiet,0.45,-5,200,96.1,160,296.1,136.1,40.0
M-MYCELIUM-3,Rot and Renew,2,3,1,AFX-122,Impact Plank medium 000,loud,0.55,-3,260,0.0,160,260.0,100.0,100.0
M-MYCELIUM-3,Rot and Renew,3,1,1,AFX-687,Slime 03,main,0.7,-5,0,216.2,0,216.2,216.2,0.0
M-MYCELIUM-3,Rot and Renew,3,2,1,AFX-450,Phaser Up 6,quiet,0.45,-5,200,96.1,160,296.1,136.1,40.0
M-MYCELIUM-3,Rot and Renew,3,3,1,AFX-122,Impact Plank medium 000,loud,0.55,-3,260,0.0,260,260.0,0.0,0.0
M-MYCELIUM-3,Rot and Renew,3,4,1,AFX-501,Force Field 001,quiet,0.45,-3,400,44.0,260,444.0,184.0,140.0
M-MYCELIUM-4,We Are Elsewhere,1,1,1,AFX-153,Impact Soft heavy 001,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-MYCELIUM-4,We Are Elsewhere,1,2,1,AFX-442,Phaser Down 1,quiet,0.45,-5,220,157.5,0,377.5,377.5,220.0
M-MYCELIUM-4,We Are Elsewhere,2,1,1,AFX-153,Impact Soft heavy 001,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-MYCELIUM-4,We Are Elsewhere,2,2,1,AFX-504,Force Field 004,quiet,0.45,-2,100,41.5,140,141.5,1.5,-40.0
M-MYCELIUM-4,We Are Elsewhere,2,3,1,AFX-442,Phaser Down 1,quiet,0.45,-5,220,157.5,140,377.5,237.5,80.0
M-MYCELIUM-4,We Are Elsewhere,3,1,1,AFX-153,Impact Soft heavy 001,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-MYCELIUM-4,We Are Elsewhere,3,2,1,AFX-504,Force Field 004,quiet,0.45,-2,100,41.5,140,141.5,1.5,-40.0
M-MYCELIUM-4,We Are Elsewhere,3,3,1,AFX-442,Phaser Down 1,quiet,0.45,-5,220,157.5,260,377.5,117.5,-40.0
M-MYCELIUM-4,We Are Elsewhere,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.55,-2,400,77.4,260,477.4,217.4,140.0
M-KRAKEN-1,Wake the Deep,1,1,1,AFX-145,Impact Punch heavy 003,main,0.6,-7,0,25.5,0,25.5,25.5,0.0
M-KRAKEN-1,Wake the Deep,2,1,1,AFX-145,Impact Punch heavy 003,main,0.6,-7,0,25.5,0,25.5,25.5,0.0
M-KRAKEN-1,Wake the Deep,2,2,1,AFX-698,Splash 04,loud,0.6,0,150,24.0,150,174.0,24.0,0.0
M-KRAKEN-1,Wake the Deep,3,1,1,AFX-145,Impact Punch heavy 003,main,0.6,-7,0,25.5,0,25.5,25.5,0.0
M-KRAKEN-1,Wake the Deep,3,2,1,AFX-698,Splash 04,loud,0.6,-2,170,26.9,170,196.9,26.9,0.0
M-KRAKEN-1,Wake the Deep,3,3,1,AFX-526,Low Frequency explosion 001,loud,0.55,-5,250,92.1,170,342.1,172.1,80.0
M-KRAKEN-2,Cavern Collapse,1,1,1,AFX-119,Impact Mining 002,main,0.6,0,0,0.0,0,0.0,0.0,0.0
M-KRAKEN-2,Cavern Collapse,2,1,1,AFX-119,Impact Mining 002,main,0.6,0,0,0.0,0,0.0,0.0,0.0
M-KRAKEN-2,Cavern Collapse,2,2,1,AFX-129,Impact Plate heavy 002,loud,0.6,-2,180,0.0,150,180.0,30.0,30.0
M-KRAKEN-2,Cavern Collapse,3,1,1,AFX-119,Impact Mining 002,main,0.6,0,0,0.0,0,0.0,0.0,0.0
M-KRAKEN-2,Cavern Collapse,3,2,1,AFX-129,Impact Plate heavy 002,loud,0.6,-2,180,0.0,160,180.0,20.0,20.0
M-KRAKEN-2,Cavern Collapse,3,3,1,AFX-526,Low Frequency explosion 001,loud,0.55,-3,320,82.1,330,402.1,72.1,-10.0
M-KRAKEN-3,Eightfold Grip,1,1,1,AFX-012,Cloth 1,main,0.75,-2,0,124.6,0,124.6,124.6,0.0
M-KRAKEN-3,Eightfold Grip,1,2,1,AFX-020,Creak 3,loud,0.55,-3,180,91.6,0,271.6,271.6,180.0
M-KRAKEN-3,Eightfold Grip,2,1,1,AFX-012,Cloth 1,main,0.75,-2,0,124.6,0,124.6,124.6,0.0
M-KRAKEN-3,Eightfold Grip,2,2,1,AFX-020,Creak 3,loud,0.55,-3,180,91.6,160,271.6,111.6,20.0
M-KRAKEN-3,Eightfold Grip,2,3,1,AFX-694,Slime 10,loud,0.6,-4,300,128.5,160,428.5,268.5,140.0
M-KRAKEN-3,Eightfold Grip,3,1,1,AFX-012,Cloth 1,main,0.75,-2,0,124.6,0,124.6,124.6,0.0
M-KRAKEN-3,Eightfold Grip,3,2,1,AFX-020,Creak 3,loud,0.55,-3,180,91.6,180,271.6,91.6,0.0
M-KRAKEN-3,Eightfold Grip,3,3,1,AFX-694,Slime 10,loud,0.6,-4,300,128.5,330,428.5,98.5,-30.0
M-KRAKEN-3,Eightfold Grip,3,4,1,AFX-822,Wet Break 4,quiet,0.5,-4,380,63.0,330,443.0,113.0,50.0
M-KRAKEN-4,Colossal Sweep,1,1,1,AFX-146,Impact Punch heavy 004,main,0.6,-4,0,23.9,0,23.9,23.9,0.0
M-KRAKEN-4,Colossal Sweep,2,1,1,AFX-146,Impact Punch heavy 004,main,0.6,-4,0,23.9,0,23.9,23.9,0.0
M-KRAKEN-4,Colossal Sweep,2,2,1,AFX-012,Cloth 1,quiet,0.5,-4,150,139.9,150,289.9,139.9,0.0
M-KRAKEN-4,Colossal Sweep,3,1,1,AFX-146,Impact Punch heavy 004,main,0.6,-4,0,23.9,0,23.9,23.9,0.0
M-KRAKEN-4,Colossal Sweep,3,2,1,AFX-012,Cloth 1,quiet,0.5,-4,160,139.9,160,299.9,139.9,0.0
M-KRAKEN-4,Colossal Sweep,3,3,1,AFX-117,Impact Mining 000,quiet,0.5,-1,320,0.0,320,320.0,0.0,0.0
M-CRYSTALWRAITH-1,Crystallize Grief,1,1,1,AFX-097,Impact Glass medium 000,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-1,Crystallize Grief,1,2,1,AFX-418,High Down,loud,0.6,-4,160,121.0,0,281.0,281.0,160.0
M-CRYSTALWRAITH-1,Crystallize Grief,2,1,1,AFX-097,Impact Glass medium 000,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-1,Crystallize Grief,2,2,1,AFX-418,High Down,loud,0.6,-4,160,121.0,140,281.0,141.0,20.0
M-CRYSTALWRAITH-1,Crystallize Grief,2,3,1,AFX-430,Low Random,loud,0.55,-4,300,121.0,140,421.0,281.0,160.0
M-CRYSTALWRAITH-1,Crystallize Grief,3,1,1,AFX-097,Impact Glass medium 000,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-1,Crystallize Grief,3,2,1,AFX-418,High Down,loud,0.6,-4,160,121.0,160,281.0,121.0,0.0
M-CRYSTALWRAITH-1,Crystallize Grief,3,3,1,AFX-430,Low Random,loud,0.55,-4,300,121.0,200,421.0,221.0,100.0
M-CRYSTALWRAITH-1,Crystallize Grief,3,4,1,AFX-431,Low Three Tone,quiet,0.5,-3,360,120.1,200,480.1,280.1,160.0
M-CRYSTALWRAITH-2,Refraction Lance,1,1,1,AFX-511,Laser Large 001,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-CRYSTALWRAITH-2,Refraction Lance,1,2,1,AFX-090,Impact Glass heavy 003,quiet,0.5,-4,140,0.0,0,140.0,140.0,140.0
M-CRYSTALWRAITH-2,Refraction Lance,2,1,1,AFX-511,Laser Large 001,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-CRYSTALWRAITH-2,Refraction Lance,2,2,1,AFX-090,Impact Glass heavy 003,quiet,0.5,-5,150,0.0,160,150.0,-10.0,-10.0
M-CRYSTALWRAITH-2,Refraction Lance,2,3,1,AFX-100,Impact Glass medium 003,quiet,0.45,-4,300,0.0,160,300.0,140.0,140.0
M-CRYSTALWRAITH-2,Refraction Lance,3,1,1,AFX-511,Laser Large 001,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-CRYSTALWRAITH-2,Refraction Lance,3,2,1,AFX-090,Impact Glass heavy 003,quiet,0.5,-5,160,0.0,160,160.0,0.0,0.0
M-CRYSTALWRAITH-2,Refraction Lance,3,3,1,AFX-100,Impact Glass medium 003,quiet,0.45,-5,310,0.0,200,310.0,110.0,110.0
M-CRYSTALWRAITH-2,Refraction Lance,3,4,1,AFX-507,Impact Metal 002,quiet,0.5,-4,480,0.0,200,480.0,280.0,280.0
M-CRYSTALWRAITH-3,Shardflick,1,1,1,AFX-092,Impact Glass light 000,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-3,Shardflick,1,2,1,AFX-158,Impact Soft medium 001,quiet,0.5,-3,100,1.2,0,101.2,101.2,100.0
M-CRYSTALWRAITH-3,Shardflick,2,1,1,AFX-092,Impact Glass light 000,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-3,Shardflick,2,2,1,AFX-158,Impact Soft medium 001,quiet,0.5,-4,110,1.3,160,111.3,-48.7,-50.0
M-CRYSTALWRAITH-3,Shardflick,2,3,1,AFX-097,Impact Glass medium 000,quiet,0.45,-4,250,0.0,160,250.0,90.0,90.0
M-CRYSTALWRAITH-3,Shardflick,3,1,1,AFX-092,Impact Glass light 000,main,0.6,-5,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-3,Shardflick,3,2,1,AFX-158,Impact Soft medium 001,quiet,0.5,-5,120,1.3,90,121.3,31.3,30.0
M-CRYSTALWRAITH-3,Shardflick,3,3,1,AFX-097,Impact Glass medium 000,quiet,0.45,-5,260,0.0,200,260.0,60.0,60.0
M-CRYSTALWRAITH-3,Shardflick,3,4,1,AFX-154,Impact Soft heavy 002,quiet,0.5,-4,430,1.3,200,431.3,231.3,230.0
M-CRYSTALWRAITH-4,Prism Orbit,1,1,1,AFX-092,Impact Glass light 000,main,0.5,-3,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-4,Prism Orbit,2,1,1,AFX-092,Impact Glass light 000,main,0.5,-3,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-4,Prism Orbit,2,2,1,AFX-097,Impact Glass medium 000,quiet,0.45,-3,120,0.0,120,120.0,0.0,0.0
M-CRYSTALWRAITH-4,Prism Orbit,3,1,1,AFX-092,Impact Glass light 000,main,0.5,-3,0,0.0,0,0.0,0.0,0.0
M-CRYSTALWRAITH-4,Prism Orbit,3,2,1,AFX-097,Impact Glass medium 000,quiet,0.45,-3,140,0.0,140,140.0,0.0,0.0
M-CRYSTALWRAITH-4,Prism Orbit,3,3,1,AFX-431,Low Three Tone,quiet,0.45,-3,220,120.1,200,340.1,140.1,20.0
M-ASHBAT-1,Final Draught,1,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-ASHBAT-1,Final Draught,1,2,1,AFX-615,Eat 02,loud,0.6,-4,240,63.0,140,303.0,163.0,100.0
M-ASHBAT-1,Final Draught,2,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-ASHBAT-1,Final Draught,2,2,1,AFX-429,Low Down,quiet,0.5,-2,100,157.1,160,257.1,97.1,-60.0
M-ASHBAT-1,Final Draught,2,3,1,AFX-615,Eat 02,loud,0.6,-4,240,63.0,200,303.0,103.0,40.0
M-ASHBAT-1,Final Draught,3,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-ASHBAT-1,Final Draught,3,2,1,AFX-429,Low Down,quiet,0.5,-2,100,157.1,180,257.1,77.1,-80.0
M-ASHBAT-1,Final Draught,3,3,1,AFX-615,Eat 02,loud,0.6,-4,240,63.0,220,303.0,83.0,20.0
M-ASHBAT-1,Final Draught,3,4,1,AFX-840,Qubodup Ghost Moan 03 (cut 1.4s of 5.7s),quiet,0.5,3,420,38.7,220,458.7,238.7,200.0
M-ASHBAT-2,Life Sip,1,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-ASHBAT-2,Life Sip,1,2,1,AFX-677,Slime 07,loud,0.6,-4,220,16.4,140,236.4,96.4,80.0
M-ASHBAT-2,Life Sip,2,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-ASHBAT-2,Life Sip,2,2,1,AFX-503,Force Field 003,quiet,0.45,-2,100,43.8,160,143.8,-16.2,-60.0
M-ASHBAT-2,Life Sip,2,3,1,AFX-677,Slime 07,loud,0.6,-4,220,16.4,200,236.4,36.4,20.0
M-ASHBAT-2,Life Sip,3,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-4,0,1.3,0,1.3,1.3,0.0
M-ASHBAT-2,Life Sip,3,2,1,AFX-503,Force Field 003,quiet,0.45,-2,100,43.8,180,143.8,-36.2,-80.0
M-ASHBAT-2,Life Sip,3,3,1,AFX-677,Slime 07,loud,0.6,-4,220,16.4,220,236.4,16.4,0.0
M-ASHBAT-2,Life Sip,3,4,1,AFX-793,Fire (cut 0.9s at 11s of 29.3s),quiet,0.45,-2,420,203.2,240,623.2,383.2,180.0
M-ASHBAT-3,Grey Nip,1,1,1,AFX-158,Impact Soft medium 001,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-ASHBAT-3,Grey Nip,1,2,1,AFX-677,Slime 07,quiet,0.5,-4,160,16.4,160,176.4,16.4,0.0
M-ASHBAT-3,Grey Nip,2,1,1,AFX-158,Impact Soft medium 001,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-ASHBAT-3,Grey Nip,2,2,1,AFX-677,Slime 07,quiet,0.5,-4,160,16.4,160,176.4,16.4,0.0
M-ASHBAT-3,Grey Nip,2,3,1,AFX-014,Cloth 3,quiet,0.4,-4,300,75.6,200,375.6,175.6,100.0
M-ASHBAT-3,Grey Nip,3,1,1,AFX-158,Impact Soft medium 001,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-ASHBAT-3,Grey Nip,3,2,1,AFX-677,Slime 07,quiet,0.5,-4,160,16.4,180,176.4,-3.6,-20.0
M-ASHBAT-3,Grey Nip,3,3,1,AFX-014,Cloth 3,quiet,0.4,-4,300,75.6,240,375.6,135.6,60.0
M-ASHBAT-3,Grey Nip,3,4,1,AFX-681,Bubble 02,quiet,0.45,-3,420,77.3,240,497.3,257.3,180.0
M-ASHBAT-4,Grey Wake,1,1,1,AFX-013,Cloth 2,main,0.7,-5,0,140.2,0,140.2,140.2,0.0
M-ASHBAT-4,Grey Wake,1,2,1,AFX-444,Phaser Down 3,quiet,0.45,-5,220,114.8,0,334.8,334.8,220.0
M-ASHBAT-4,Grey Wake,2,1,1,AFX-013,Cloth 2,main,0.7,-5,0,140.2,0,140.2,140.2,0.0
M-ASHBAT-4,Grey Wake,2,2,1,AFX-502,Force Field 002,quiet,0.45,-2,100,42.7,140,142.7,2.7,-40.0
M-ASHBAT-4,Grey Wake,2,3,1,AFX-444,Phaser Down 3,quiet,0.45,-5,220,114.8,140,334.8,194.8,80.0
M-ASHBAT-4,Grey Wake,3,1,1,AFX-013,Cloth 2,main,0.7,-5,0,140.2,0,140.2,140.2,0.0
M-ASHBAT-4,Grey Wake,3,2,1,AFX-502,Force Field 002,quiet,0.45,-2,100,42.7,160,142.7,-17.3,-60.0
M-ASHBAT-4,Grey Wake,3,3,1,AFX-444,Phaser Down 3,quiet,0.45,-5,220,114.8,200,334.8,134.8,20.0
M-ASHBAT-4,Grey Wake,3,4,1,AFX-506,Impact Metal 001,quiet,0.5,-3,420,0.0,200,420.0,220.0,220.0
M-GEMBORN-1,Heartstone Beam,1,1,1,AFX-098,Impact Glass medium 001,main,0.55,-3,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-1,Heartstone Beam,2,1,1,AFX-098,Impact Glass medium 001,main,0.55,-3,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-1,Heartstone Beam,2,2,1,AFX-474,Zap 1,quiet,0.45,0,160,114.0,160,274.0,114.0,0.0
M-GEMBORN-1,Heartstone Beam,3,1,1,AFX-098,Impact Glass medium 001,main,0.55,-3,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-1,Heartstone Beam,3,2,1,AFX-474,Zap 1,quiet,0.45,0,160,114.0,160,274.0,114.0,0.0
M-GEMBORN-1,Heartstone Beam,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.5,-3,240,0.0,200,240.0,40.0,40.0
M-GEMBORN-2,Facet Jab,1,1,1,AFX-087,Impact Glass heavy 000,main,0.55,-2,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-2,Facet Jab,2,1,1,AFX-087,Impact Glass heavy 000,main,0.55,-2,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-2,Facet Jab,2,2,1,AFX-092,Impact Glass light 000,quiet,0.45,-2,140,0.0,140,140.0,0.0,0.0
M-GEMBORN-2,Facet Jab,3,1,1,AFX-087,Impact Glass heavy 000,main,0.55,-2,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-2,Facet Jab,3,2,1,AFX-092,Impact Glass light 000,quiet,0.45,-2,160,0.0,160,160.0,0.0,0.0
M-GEMBORN-2,Facet Jab,3,3,1,AFX-157,Impact Soft medium 000,quiet,0.5,-3,240,1.2,200,241.2,41.2,40.0
M-GEMBORN-3,Core Shine,1,1,1,AFX-101,Impact Glass medium 004,main,0.7,-5,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-3,Core Shine,2,1,1,AFX-101,Impact Glass medium 004,main,0.7,-5,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-3,Core Shine,2,2,1,AFX-504,Force Field 004,quiet,0.45,-2,90,41.5,160,131.5,-28.5,-70.0
M-GEMBORN-3,Core Shine,2,3,1,AFX-778,Gong 02,quiet,0.5,3,150,16.8,160,166.8,6.8,-10.0
M-GEMBORN-3,Core Shine,3,1,1,AFX-101,Impact Glass medium 004,main,0.7,-6,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-3,Core Shine,3,2,1,AFX-778,Gong 02,quiet,0.5,-3,150,23.8,180,173.8,-6.2,-30.0
M-GEMBORN-3,Core Shine,3,3,1,AFX-504,Force Field 004,quiet,0.5,-4,220,46.6,220,266.6,46.6,0.0
M-GEMBORN-3,Core Shine,3,4,1,AFX-429,Low Down,quiet,0.45,-4,420,176.4,220,596.4,376.4,200.0
M-GEMBORN-4,Hardlight Wall,1,1,1,AFX-099,Impact Glass medium 002,main,0.5,-3,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-4,Hardlight Wall,2,1,1,AFX-099,Impact Glass medium 002,main,0.5,-3,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-4,Hardlight Wall,2,2,1,AFX-505,Impact Metal 000,quiet,0.5,-4,120,0.0,120,120.0,0.0,0.0
M-GEMBORN-4,Hardlight Wall,3,1,1,AFX-099,Impact Glass medium 002,main,0.5,-3,0,0.0,0,0.0,0.0,0.0
M-GEMBORN-4,Hardlight Wall,3,2,1,AFX-505,Impact Metal 000,quiet,0.5,-4,140,0.0,140,140.0,0.0,0.0
M-GEMBORN-4,Hardlight Wall,3,3,1,AFX-469,Three Tone 1,quiet,0.4,-3,220,103.5,200,323.5,123.5,20.0
M-BLOODCARVER-1,Masterpiece,1,1,1,AFX-029,Draw Knife 3,main,0.6,-5,0,172.2,0,172.2,172.2,0.0
M-BLOODCARVER-1,Masterpiece,2,1,1,AFX-029,Draw Knife 3,main,0.6,-5,0,172.2,0,172.2,172.2,0.0
M-BLOODCARVER-1,Masterpiece,2,2,1,AFX-144,Impact Punch heavy 002,loud,0.55,-6,200,24.0,200,224.0,24.0,0.0
M-BLOODCARVER-1,Masterpiece,3,1,1,AFX-029,Draw Knife 3,main,0.6,-5,0,172.2,0,172.2,172.2,0.0
M-BLOODCARVER-1,Masterpiece,3,2,1,AFX-144,Impact Punch heavy 002,loud,0.55,-6,200,24.0,200,224.0,24.0,0.0
M-BLOODCARVER-1,Masterpiece,3,3,1,AFX-822,Wet Break 4,quiet,0.5,-4,300,63.0,260,363.0,103.0,40.0
M-BLOODCARVER-2,Surgical Strike,1,1,1,AFX-115,Impact Metal medium 003,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-BLOODCARVER-2,Surgical Strike,1,2,1,AFX-145,Impact Punch heavy 003,loud,0.55,-3,90,20.2,0,110.2,110.2,90.0
M-BLOODCARVER-2,Surgical Strike,2,1,1,AFX-115,Impact Metal medium 003,main,0.6,-5,0,0.0,0,0.0,0.0,0.0
M-BLOODCARVER-2,Surgical Strike,2,2,1,AFX-145,Impact Punch heavy 003,loud,0.55,-4,100,21.4,0,121.4,121.4,100.0
M-BLOODCARVER-2,Surgical Strike,2,3,1,AFX-029,Draw Knife 3,quiet,0.5,-2,250,144.8,200,394.8,194.8,50.0
M-BLOODCARVER-2,Surgical Strike,3,1,1,AFX-115,Impact Metal medium 003,main,0.6,-5,0,0.0,0,0.0,0.0,0.0
M-BLOODCARVER-2,Surgical Strike,3,2,1,AFX-145,Impact Punch heavy 003,loud,0.55,-5,110,22.7,200,132.7,-67.3,-90.0
M-BLOODCARVER-2,Surgical Strike,3,3,1,AFX-029,Draw Knife 3,quiet,0.5,-3,260,153.4,260,413.4,153.4,0.0
M-BLOODCARVER-2,Surgical Strike,3,4,1,AFX-505,Impact Metal 000,quiet,0.45,-4,440,0.0,260,440.0,180.0,180.0
M-BLOODCARVER-3,Incision,1,1,1,AFX-045,Knife Slice,main,0.55,-4,0,103.3,0,103.3,103.3,0.0
M-BLOODCARVER-3,Incision,1,2,1,AFX-159,Impact Soft medium 002,quiet,0.5,-3,120,1.2,0,121.2,121.2,120.0
M-BLOODCARVER-3,Incision,2,1,1,AFX-045,Knife Slice,main,0.55,-4,0,103.3,0,103.3,103.3,0.0
M-BLOODCARVER-3,Incision,2,2,1,AFX-159,Impact Soft medium 002,quiet,0.5,-4,130,1.3,160,131.3,-28.7,-30.0
M-BLOODCARVER-3,Incision,2,3,1,AFX-153,Impact Soft heavy 001,quiet,0.5,-4,280,1.3,160,281.3,121.3,120.0
