Id,Name,Group,File,Seconds,KB,Centroid_Hz,Over3k_Pct,Peak_dBFS,Pack,Licence,Licence_URL,Attribution,Source_URL,Used_In,Candidate,LUFS,Play_Peak_dBFS,Onset_Ms
AFX-650,Breath 02,creature,assets/afx/oga-creature2/breath-02.ogg,0.36,15,2294,26.21,2.9,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-12.9,-0.1,43
AFX-651,Die 01,creature,assets/afx/oga-creature2/die-01.ogg,0.47,20,2372,32.72,2.6,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-10.9,-0.4,16
AFX-652,Die 02,creature,assets/afx/oga-creature2/die-02.ogg,0.66,32,2458,43.41,2.5,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-13.5,-0.5,31
AFX-653,Die 03,creature,assets/afx/oga-creature2/die-03.ogg,0.66,21,867,1.46,2.5,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-12.8,-0.5,44
AFX-654,Die 04,creature,assets/afx/oga-creature2/die-04.ogg,0.78,44,5423,73.14,2.6,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-13.9,-0.4,24
AFX-655,Monster 08,creature,assets/afx/oga-creature2/monster-08.ogg,0.48,17,780,5.24,2.0,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-16.3,-1.0,24
AFX-656,Monster 09,creature,assets/afx/oga-creature2/monster-09.ogg,0.55,18,236,0.10,1.8,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-10.9,-1.2,50
AFX-657,Monster 10,creature,assets/afx/oga-creature2/monster-10.ogg,0.49,25,1595,12.89,2.1,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-12.4,-0.9,19
AFX-658,Monster 11,creature,assets/afx/oga-creature2/monster-11.ogg,0.41,16,1820,7.88,2.5,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-16.6,-0.5,43
AFX-659,Monster 12,creature,assets/afx/oga-creature2/monster-12.ogg,0.61,18,298,0.02,3.1,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-12.6,0.1,56
AFX-660,Monster 13,creature,assets/afx/oga-creature2/monster-13.ogg,0.70,24,1796,19.32,-3.5,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-17.7,-6.5,186
AFX-661,Monster 14,creature,assets/afx/oga-creature2/monster-14.ogg,0.52,25,5200,91.14,2.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-19.5,-0.8,119
AFX-662,Monster 15,creature,assets/afx/oga-creature2/monster-15.ogg,0.40,16,451,0.99,2.4,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-13.7,-0.6,44
AFX-663,Monster 16,creature,assets/afx/oga-creature2/monster-16.ogg,0.72,34,2969,35.68,2.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-15.5,-0.8,69
AFX-664,Monster 17,creature,assets/afx/oga-creature2/monster-17.ogg,0.87,47,3350,20.12,2.0,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-16.0,-1.0,49
AFX-665,Monster 18,creature,assets/afx/oga-creature2/monster-18.ogg,0.79,37,2281,10.46,2.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-19.4,-0.8,74
AFX-666,Monster 19,creature,assets/afx/oga-creature2/monster-19.ogg,1.42,51,3337,23.46,1.6,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-12.6,-1.3,60
AFX-667,Monster 20,creature,assets/afx/oga-creature2/monster-20.ogg,1.52,43,327,0.88,2.0,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-11.3,-1.0,102
AFX-668,Roar 04,creature,assets/afx/oga-creature2/roar-04.ogg,0.91,30,293,0.00,1.6,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-12.3,-1.4,91
AFX-669,Roar 05,creature,assets/afx/oga-creature2/roar-05.ogg,1.13,53,263,0.11,2.3,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-15.8,-0.7,274
AFX-670,Roar 06,creature,assets/afx/oga-creature2/roar-06.ogg,0.95,25,293,0.15,1.4,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-19.7,-1.6,74
AFX-671,Slime 01,creature,assets/afx/oga-creature2/slime-01.ogg,0.54,35,3046,33.86,1.9,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-22.4,-1.1,36
AFX-672,Slime 02,creature,assets/afx/oga-creature2/slime-02.ogg,0.53,32,1551,8.22,2.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-16.2,-0.8,37
AFX-673,Slime 03,creature,assets/afx/oga-creature2/slime-03.ogg,0.45,20,2333,22.67,2.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-19.5,-0.8,59
AFX-674,Slime 04,creature,assets/afx/oga-creature2/slime-04.ogg,0.54,28,2405,23.34,2.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-19.7,-0.8,117
AFX-675,Slime 05,creature,assets/afx/oga-creature2/slime-05.ogg,0.60,27,4381,75.73,-3.2,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-26.6,-6.2,65
AFX-676,Slime 06,creature,assets/afx/oga-creature2/slime-06.ogg,0.45,24,4844,69.57,0.3,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-17.1,-2.7,42
AFX-677,Slime 07,creature,assets/afx/oga-creature2/slime-07.ogg,0.38,16,1530,9.36,-0.7,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-17.6,-3.7,13
AFX-678,Slime 08,creature,assets/afx/oga-creature2/slime-08.ogg,0.63,20,1230,2.92,-1.4,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-20.1,-4.4,76
AFX-679,Stomp 01,footstep,assets/afx/oga-creature2/stomp-01.ogg,0.44,20,100,0.00,2.4,80 CC0 creature SFX #2,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/80-cc0-creture-sfx-2,unassigned,,-15.0,-0.6,9
AFX-680,Bubble 01,creature,assets/afx/oga-water/bubble-01.ogg,0.70,30,698,0.75,-0.9,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-17.7,-3.9,62
AFX-681,Bubble 02,creature,assets/afx/oga-water/bubble-02.ogg,0.36,16,510,0.00,-3.8,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-19.3,-6.8,65
AFX-682,Bubble 03,creature,assets/afx/oga-water/bubble-03.ogg,0.55,34,3585,46.82,3.5,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-19.3,0.5,55
AFX-683,Loop water 01 (cut 1.4s of 3.4s),machine,assets/afx/oga-water/loop-water-01.ogg,1.40,22,2558,20.44,-8.3,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-24.8,-11.3,7
AFX-684,Loop water 02 (cut 1.4s of 7.0s),machine,assets/afx/oga-water/loop-water-02.ogg,1.40,18,1792,21.32,-11.9,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-25.8,-14.9,1
AFX-685,Slime 01,creature,assets/afx/oga-water/slime-01.ogg,0.47,18,4778,75.59,2.5,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-25.3,-0.5,99
AFX-686,Slime 02,creature,assets/afx/oga-water/slime-02.ogg,0.45,21,4303,68.11,2.3,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-22.4,-0.7,36
AFX-687,Slime 03,creature,assets/afx/oga-water/slime-03.ogg,0.57,32,3039,39.60,-1.4,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-22.4,-4.4,162
AFX-688,Slime 04,creature,assets/afx/oga-water/slime-04.ogg,0.47,19,1827,21.44,3.1,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-20.2,0.1,20
AFX-689,Slime 05,creature,assets/afx/oga-water/slime-05.ogg,0.46,21,3675,52.36,-1.3,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-24.6,-4.3,26
AFX-690,Slime 06,creature,assets/afx/oga-water/slime-06.ogg,0.41,24,2427,26.57,-4.2,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-26.7,-7.3,96
AFX-691,Slime 07,creature,assets/afx/oga-water/slime-07.ogg,0.45,22,4217,72.94,3.1,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-22.9,0.1,49
AFX-692,Slime 08,creature,assets/afx/oga-water/slime-08.ogg,0.53,29,3794,50.79,2.6,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-26.5,-0.5,55
AFX-693,Slime 09,creature,assets/afx/oga-water/slime-09.ogg,0.65,32,1665,19.53,2.7,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-18.8,-0.3,104
AFX-694,Slime 10,creature,assets/afx/oga-water/slime-10.ogg,0.59,27,1372,18.04,2.2,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-22.8,-0.8,102
AFX-695,Splash 01,material,assets/afx/oga-water/splash-01.ogg,1.38,63,5454,89.61,2.7,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-26.1,-0.3,167
AFX-696,Splash 02,material,assets/afx/oga-water/splash-02.ogg,0.72,37,2889,29.53,1.1,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-24.6,-1.9,32
AFX-697,Splash 03,material,assets/afx/oga-water/splash-03.ogg,0.77,31,4947,71.30,2.2,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-22.5,-0.8,38
AFX-698,Splash 04,material,assets/afx/oga-water/splash-04.ogg,1.01,45,944,14.01,2.0,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-18.3,-1.0,24
AFX-699,Splash 05,material,assets/afx/oga-water/splash-05.ogg,1.18,48,4770,81.13,0.8,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-29.1,-2.2,30
AFX-700,Splash 06,material,assets/afx/oga-water/splash-06.ogg,0.46,25,5425,88.39,1.4,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-17.7,-1.6,18
AFX-701,Splash 07,material,assets/afx/oga-water/splash-07.ogg,1.26,61,5641,84.46,2.0,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-23.0,-1.0,32
AFX-702,Splash 08,material,assets/afx/oga-water/splash-08.ogg,0.69,36,5015,70.82,2.6,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-17.0,-0.5,38
AFX-703,Splash 09,material,assets/afx/oga-water/splash-09.ogg,0.36,14,667,3.28,-2.3,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-27.0,-5.3,12
AFX-704,Splash 10,material,assets/afx/oga-water/splash-10.ogg,0.32,19,888,6.33,2.6,40 CC0 water / splash / slime SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/40-cc0-water-splash-slime-sfx,unassigned,,-21.8,-0.5,26
AFX-705,Bfh 1 breaking 01,material,assets/afx/oga-breaking/bfh1-breaking-01.ogg,1.06,47,4764,71.33,0.7,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-23.3,-2.4,2
AFX-706,Bfh 1 breaking 02,material,assets/afx/oga-breaking/bfh1-breaking-02.ogg,0.54,21,2926,34.59,-0.5,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-26.1,-3.5,24
AFX-707,Bfh 1 breaking 03,material,assets/afx/oga-breaking/bfh1-breaking-03.ogg,0.61,19,3016,37.96,-3.4,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-23.1,-6.4,20
AFX-708,Bfh 1 glass breaking 01,material,assets/afx/oga-breaking/bfh1-glass-breaking-01.ogg,0.76,27,5680,84.88,-1.6,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-21.1,-4.6,12
AFX-709,Bfh 1 glass breaking 02,material,assets/afx/oga-breaking/bfh1-glass-breaking-02.ogg,0.39,20,6728,99.18,0.2,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-18.1,-2.8,2
AFX-710,Bfh 1 glass breaking 03,material,assets/afx/oga-breaking/bfh1-glass-breaking-03.ogg,0.78,31,7222,99.46,1.0,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-27.2,-2.1,2
AFX-711,Bfh 1 glass breaking 04,material,assets/afx/oga-breaking/bfh1-glass-breaking-04.ogg,0.76,32,6456,98.48,1.2,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-22.0,-1.8,46
AFX-712,Bfh 1 glass breaking 05,material,assets/afx/oga-breaking/bfh1-glass-breaking-05.ogg,0.44,21,6881,98.34,1.3,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-19.3,-1.7,3
AFX-713,Bfh 1 glass breaking 06,material,assets/afx/oga-breaking/bfh1-glass-breaking-06.ogg,0.92,36,7415,99.84,-0.4,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-14.5,-3.4,0
AFX-714,Bfh 1 glass falling 01,material,assets/afx/oga-breaking/bfh1-glass-falling-01.ogg,0.43,20,6577,99.35,1.5,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-13.9,-1.5,21
AFX-715,Bfh 1 glass falling 02,material,assets/afx/oga-breaking/bfh1-glass-falling-02.ogg,0.82,38,7084,99.19,0.7,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-21.4,-2.3,13
AFX-716,Bfh 1 glass falling 03,material,assets/afx/oga-breaking/bfh1-glass-falling-03.ogg,0.55,25,7056,99.62,0.9,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-24.3,-2.1,31
AFX-717,Bfh 1 glass falling 04,material,assets/afx/oga-breaking/bfh1-glass-falling-04.ogg,0.59,28,6606,99.01,1.5,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-15.6,-1.5,21
AFX-718,Bfh 1 glass hit 01,material,assets/afx/oga-breaking/bfh1-glass-hit-01.ogg,0.30,11,5821,99.55,0.9,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-16.9,-2.1,8
AFX-719,Bfh 1 glass hit 02,material,assets/afx/oga-breaking/bfh1-glass-hit-02.ogg,0.33,14,6522,99.72,-0.5,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-14.4,-3.5,0
AFX-720,Bfh 1 rock breaking 01,material,assets/afx/oga-breaking/bfh1-rock-breaking-01.ogg,1.15,29,2805,33.88,-0.2,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-28.4,-3.2,13
AFX-721,Bfh 1 rock breaking 02,material,assets/afx/oga-breaking/bfh1-rock-breaking-02.ogg,0.86,45,3878,69.76,1.1,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-22.9,-1.9,0
AFX-722,Bfh 1 rock breaking 03,material,assets/afx/oga-breaking/bfh1-rock-breaking-03.ogg,0.46,26,4601,73.40,1.0,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-25.0,-2.0,0
AFX-723,Bfh 1 rock falling 01,material,assets/afx/oga-breaking/bfh1-rock-falling-01.ogg,0.92,35,2692,25.31,1.3,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-21.5,-1.7,224
AFX-724,Bfh 1 rock falling 02,material,assets/afx/oga-breaking/bfh1-rock-falling-02.ogg,0.51,18,1449,5.02,-2.8,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-26.5,-5.8,7
AFX-725,Bfh 1 rock falling 03,material,assets/afx/oga-breaking/bfh1-rock-falling-03.ogg,0.85,40,3454,47.24,1.9,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-27.6,-1.2,201
AFX-726,Bfh 1 rock falling 04,material,assets/afx/oga-breaking/bfh1-rock-falling-04.ogg,0.32,15,4488,78.91,2.1,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-22.2,-0.9,12
AFX-727,Bfh 1 rock falling 05,material,assets/afx/oga-breaking/bfh1-rock-falling-05.ogg,0.56,19,5755,87.22,1.8,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-22.5,-1.2,19
AFX-728,Bfh 1 rock falling 06,material,assets/afx/oga-breaking/bfh1-rock-falling-06.ogg,0.46,13,6533,97.77,1.4,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-23.3,-1.6,11
AFX-729,Bfh 1 rock falling 07,material,assets/afx/oga-breaking/bfh1-rock-falling-07.ogg,0.35,17,4409,94.08,0.8,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-25.5,-2.2,52
AFX-730,Bfh 1 rock falling 08,material,assets/afx/oga-breaking/bfh1-rock-falling-08.ogg,0.39,19,4425,76.30,1.0,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-25.5,-2.0,3
AFX-731,Bfh 1 rock falling 09,material,assets/afx/oga-breaking/bfh1-rock-falling-09.ogg,0.68,30,5859,78.78,1.4,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-28.7,-1.6,11
AFX-732,Bfh 1 rock hit 01,material,assets/afx/oga-breaking/bfh1-rock-hit-01.ogg,0.11,8,3508,64.34,1.0,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-18.8,-2.0,1
AFX-733,Bfh 1 wood breaking 01,material,assets/afx/oga-breaking/bfh1-wood-breaking-01.ogg,0.30,13,5183,96.27,1.4,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-25.5,-1.6,51
AFX-734,Bfh 1 wood breaking 02,material,assets/afx/oga-breaking/bfh1-wood-breaking-02.ogg,0.25,13,6155,89.48,-2.8,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-23.7,-5.8,33
AFX-735,Bfh 1 wood breaking 03,material,assets/afx/oga-breaking/bfh1-wood-breaking-03.ogg,0.49,17,4673,72.85,0.9,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-18.0,-2.1,20
AFX-736,Bfh 1 wood breaking 04,material,assets/afx/oga-breaking/bfh1-wood-breaking-04.ogg,0.32,17,3587,51.02,1.4,75 CC0 breaking / falling / hit SFX,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/75-cc0-breaking-falling-hit-sfx,unassigned,,-22.4,-1.6,47
AFX-737,Ambient 01 (cut 1.2s of 8.2s),machine,assets/afx/oga-loops/ambient-01.ogg,1.20,16,210,0.02,-5.2,30 CC0 SFX loops,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://opengameart.org/content/30-cc0-sfx-loops,unassigned,,-16.0,-6.0,2
